ID,Urbanizacion,Manzana,Lote,Estado,Cuota
65-1-2,65,1,2,Libre (R),"500,000"
65-2-2,65,2,2,Libre,"380,000"
65-2-3,65,2,3,Libre,"380,000"
65-2-4,65,2,4,Libre,"450,000"
65-2-11,65,2,11,Libre,"420,000"
65-3-3,65,3,3,Libre,"430,000"
65-3-4,65,3,4,Libre,"420,000"
65-3-5,65,3,5,Libre,"420,000"
65-3-6,65,3,6,Libre,"420,000"
65-3-8,65,3,8,Libre,"370,000"
65-J-69-C-I,65,J,69-C-I,Vendido,"1,700,000"
65-1-1,65,1,1,Vendido,"450,000"
65-1-4,65,1,4,Vendido,"450,000"
65-2-1,65,2,1,Vendido,"2,860,000"
65-2-5,65,2,5,Vendido,"450,000"
65-2-6,65,2,6,Vendido,"450,000"
65-2-7,65,2,7,Vendido,"450,000"
65-2-8,65,2,8,Vendido,"450,000"
65-2-9,65,2,9,Vendido,"450,000"
65-2-10,65,2,10,Vendido,"450,000"
65-2-12,65,2,12,Vendido,"420,000"
65-2-13,65,2,13,Vendido,"470,000"
65-3-7,65,3,7,Vendido,"370,000"
65-3-9,65,3,9,Vendido,"390,000"
66-6-9,66,6,9,Cancelado,"1,520,000"
66-6-10,66,6,10,Cancelado,"1,842,000"
66-7-8,66,7,8,Cancelado,"1,520,000"
66-7-1,66,7,1,Reserva de Propietario,0
66-7-2,66,7,2,Reserva de Propietario,0
66-1-1,66,1,1,Libre,"450,000"
66-1-2,66,1,2,Libre,"400,000"
66-1-3,66,1,3,Libre,"400,000"
66-1-4,66,1,4,Libre,"400,000"
66-2-3,66,2,3,Libre,"480,000"
66-2-11,66,2,11,Libre,"450,000"
66-2-12,66,2,12,Libre,"450,000"
66-2-13,66,2,13,Libre,"450,000"
66-3-1,66,3,1,Libre,"450,000"
66-3-2,66,3,2,Libre,"450,000"
66-4-1,66,4,1,Libre,"430,000"
66-4-2,66,4,2,Libre,"430,000"
66-4-4,66,4,4,Libre,"430,000"
66-4-5,66,4,5,Libre,"430,000"
66-4-6,66,4,6,Libre,"430,000"
66-5-1,66,5,1,Libre,"370,000"
66-J-69,66,J,69,Vendido,"4,000,000"
66-1-5,66,1,5,Vendido,"400,000"
66-1-6,66,1,6,Vendido,"500,000"
66-1-7,66,1,7,Vendido,"500,000"
66-1-8,66,1,8,Vendido,"500,000"
66-1-9,66,1,9,Vendido,"500,000"
66-2-1,66,2,1,Vendido,"500,000"
66-2-2,66,2,2,Vendido,"480,000"
66-2-4,66,2,4,Vendido,"480,000"
66-2-5,66,2,5,Vendido,"450,000"
66-2-6,66,2,6,Vendido,"450,000"
66-2-7,66,2,7,Vendido,"2,925,000"
66-2-8,66,2,8,Vendido,"450,000"
66-2-9,66,2,9,Vendido,"470,000"
66-2-10,66,2,10,Vendido,"450,000"
66-3-3,66,3,3,Vendido,"450,000"
66-3-4,66,3,4,Vendido,"450,000"
66-3-5,66,3,5,Vendido,"450,000"
66-3-6,66,3,6,Vendido,"480,000"
66-3-7,66,3,7,Vendido,"450,000"
66-3-8,66,3,8,Vendido,"450,000"
66-3-9,66,3,9,Vendido,"450,000"
66-3-10,66,3,10,Vendido,"480,000"
66-3-11,66,3,11,Vendido,"450,000"
66-3-12,66,3,12,Vendido,"450,000"
66-3-13,66,3,13,Vendido,"450,000"
66-3-14,66,3,14,Vendido,"450,000"
66-3-15,66,3,15,Vendido,"450,000"
66-4-3,66,4,3,Vendido,"430,000"
66-4-7,66,4,7,Vendido,"430,000"
66-4-8,66,4,8,Vendido,"440,000"
66-4-9,66,4,9,Vendido,"430,000"
66-4-10,66,4,10,Vendido,"430,000"
66-4-11,66,4,11,Vendido,"430,000"
66-4-12,66,4,12,Vendido,"440,000"
66-4-13,66,4,13,Vendido,"430,000"
66-4-14,66,4,14,Vendido,"430,000"
66-4-15,66,4,15,Vendido,"430,000"
66-4-16,66,4,16,Vendido,"430,000"
66-4-17,66,4,17,Vendido,"430,000"
66-4-18,66,4,18,Vendido,"430,000"
66-5-2,66,5,2,Vendido,"370,000"
66-5-3,66,5,3,Vendido,"370,000"
66-5-4,66,5,4,Vendido,"370,000"
66-5-5,66,5,5,Vendido,"370,000"
66-5-6,66,5,6,Vendido,"370,000"
66-5-7,66,5,7,Vendido,"370,000"
66-5-8,66,5,8,Vendido,"370,000"
66-5-9,66,5,9,Vendido,"390,000"
66-5-10,66,5,10,Vendido,"370,000"
66-5-11,66,5,11,Vendido,"370,000"
66-5-12,66,5,12,Vendido,"370,000"
66-5-13,66,5,13,Vendido,"390,000"
66-5-14,66,5,14,Vendido,"370,000"
66-5-15,66,5,15,Vendido,"370,000"
66-5-16,66,5,16,Vendido,"370,000"
66-5-17,66,5,17,Vendido,"370,000"
66-5-18,66,5,18,Vendido,"370,000"
66-5-19,66,5,19,Vendido,"370,000"
66-5-20,66,5,20,Vendido,"370,000"
66-6-1,66,6,1,Vendido,"280,000"
66-6-2,66,6,2,Vendido,"280,000"
66-6-3,66,6,3,Vendido,"280,000"
66-6-4,66,6,4,Vendido,"280,000"
66-6-5,66,6,5,Vendido,"300,000"
66-6-6,66,6,6,Vendido,"280,000"
66-6-7,66,6,7,Vendido,"280,000"
66-6-8,66,6,8,Vendido,"280,000"
66-6-11,66,6,11,Vendido,"330,000"
66-6-12,66,6,12,Vendido,"330,000"
66-6-13,66,6,13,Vendido,"330,000"
66-6-14,66,6,14,Vendido,"350,000"
66-6-15,66,6,15,Vendido,"300,000"
66-6-16,66,6,16,Vendido,"300,000"
66-6-17,66,6,17,Vendido,"300,000"
66-6-18,66,6,18,Vendido,"300,000"
66-6-19,66,6,19,Vendido,"300,000"
66-6-20,66,6,20,Vendido,"300,000"
66-6-21,66,6,21,Vendido,"300,000"
66-6-22,66,6,22,Vendido,"300,000"
66-7-3,66,7,3,Vendido,"250,000"
66-7-4,66,7,4,Vendido,"250,000"
66-7-5,66,7,5,Vendido,"250,000"
66-7-6,66,7,6,Vendido,"250,000"
66-7-7,66,7,7,Vendido,"250,000"
66-7-9,66,7,9,Vendido,"280,000"
67-20-5,67,20,5,Bloqueado,"380,000"
67-20-6,67,20,6,Bloqueado,"380,000"
67-20-7,67,20,7,Bloqueado,"380,000"
67-1-8,67,1,8,Cancelado,"42,250,000"
67-1-9,67,1,9,Cancelado,"3,521,000"
67-2-4,67,2,4,Cancelado,"2,762,500"
67-2-9,67,2,9,Cancelado,"2,167,000"
67-2-10,67,2,10,Cancelado,"2,167,000"
67-3-10,67,3,10,Cancelado,"26,000,000"
67-4-2,67,4,2,Cancelado,"2,112,500"
67-4-4,67,4,4,Cancelado,"13,000,000"
67-4-5,67,4,5,Cancelado,"12,675,000"
67-4-6,67,4,6,Cancelado,"2,112,500"
67-4-7,67,4,7,Cancelado,"2,167,000"
67-4-9,67,4,9,Cancelado,"2,096,500"
67-5-4,67,5,4,Cancelado,"2,275,000"
67-5-5,67,5,5,Cancelado,"2,167,000"
67-6-3,67,6,3,Cancelado,"2,004,200"
67-6-4,67,6,4,Cancelado,"410,000"
67-6-5,67,6,5,Cancelado,"390,000"
67-6-7,67,6,7,Cancelado,"410,000"
67-11-6,67,11,6,Cancelado,"18,200,000"
67-11-9,67,11,9,Cancelado,"1,517,000"
67-13-10,67,13,10,Cancelado,"1,344,000"
67-14-8,67,14,8,Cancelado,"8,850,000"
67-20-1,67,20,1,Cancelado,"2,275,000"
67-21-10,67,21,10,Cancelado,"2,167,000"
67-22-8,67,22,8,Cancelado,"29,250,000"
67-24-4,67,24,4,Cancelado,"500,000"
67-24-5,67,24,5,Cancelado,"500,000"
67-24-6,67,24,6,Cancelado,"600,000"
67-24-7,67,24,7,Cancelado,"600,000"
67-7-1,67,7,1,Reserva de Propietario,"360,000"
67-7-2,67,7,2,Reserva de Propietario,"360,000"
67-7-3,67,7,3,Reserva de Propietario,"360,000"
67-7-4,67,7,4,Reserva de Propietario,"400,000"
67-7-5,67,7,5,Reserva de Propietario,"380,000"
67-7-6,67,7,6,Reserva de Propietario,"380,000"
67-7-7,67,7,7,Reserva de Propietario,"400,000"
67-7-8,67,7,8,Reserva de Propietario,"360,000"
67-7-9,67,7,9,Reserva de Propietario,"360,000"
67-7-10,67,7,10,Reserva de Propietario,"360,000"
67-9-2,67,9,2,Libre (R),"340,000"
67-9-3,67,9,3,Libre (R),"320,000"
67-9-5,67,9,5,Libre (R),"330,000"
67-9-8,67,9,8,Libre (R),"350,000"
67-9-9,67,9,9,Libre (R),"350,000"
67-10-1,67,10,1,Libre (R),"330,000"
67-10-5,67,10,5,Libre (R),"350,000"
67-11-2,67,11,2,Libre (R),"280,000"
67-11-3,67,11,3,Libre (R),"280,000"
67-11-10,67,11,10,Libre (R),"280,000"
67-12-1,67,12,1,Libre (R),"330,000"
67-12-2,67,12,2,Libre (R),"330,000"
67-12-3,67,12,3,Libre (R),"330,000"
67-12-4,67,12,4,Libre (R),"330,000"
67-12-7,67,12,7,Libre (R),"330,000"
67-12-8,67,12,8,Libre (R),"330,000"
67-13-2,67,13,2,Libre (R),"300,000"
67-13-4,67,13,4,Libre (R),"330,000"
67-13-5,67,13,5,Libre (R),"300,000"
67-13-6,67,13,6,Libre (R),"280,000"
67-14-3,67,14,3,Libre (R),"300,000"
67-14-4,67,14,4,Libre (R),"280,000"
67-15-4,67,15,4,Libre (R),"320,000"
67-20-10,67,20,10,Libre (R),"400,000"
67-21-5,67,21,5,Libre (R),"380,000"
67-21-7,67,21,7,Libre (R),"400,000"
67-3-1,67,3,1,Libre,"400,000"
67-4-1,67,4,1,Libre,"390,000"
67-5-1,67,5,1,Libre,"380,000"
67-5-10,67,5,10,Libre,"380,000"
67-6-1,67,6,1,Libre,"370,000"
67-6-2,67,6,2,Libre,"370,000"
67-6-8,67,6,8,Libre,"370,000"
67-6-9,67,6,9,Libre,"370,000"
67-6-10,67,6,10,Libre,"370,000"
67-8-1,67,8,1,Libre,"340,000"
67-8-2,67,8,2,Libre,"340,000"
67-8-10,67,8,10,Libre,"340,000"
67-9-10,67,9,10,Libre,"320,000"
67-19-2,67,19,2,Libre,"360,000"
67-19-3,67,19,3,Libre,"360,000"
67-19-4,67,19,4,Libre,"360,000"
67-19-5,67,19,5,Libre,"360,000"
67-19-6,67,19,6,Libre,"360,000"
67-19-7,67,19,7,Libre,"360,000"
67-20-2,67,20,2,Libre,"380,000"
67-20-3,67,20,3,Libre,"380,000"
67-20-4,67,20,4,Libre,"380,000"
67-21-3,67,21,3,Libre,"380,000"
67-21-4,67,21,4,Libre,"380,000"
67-22-2,67,22,2,Libre,"400,000"
67-22-3,67,22,3,Libre,"400,000"
67-22-4,67,22,4,Libre,"400,000"
67-1-1,67,1,1,Vendido,"500,000"
67-1-2,67,1,2,Vendido,"500,000"
67-1-3,67,1,3,Vendido,"500,000"
67-1-4,67,1,4,Vendido,"500,000"
67-1-5,67,1,5,Vendido,"500,000"
67-1-6,67,1,6,Vendido,"670,000"
67-1-7,67,1,7,Vendido,"650,000"
67-1-10,67,1,10,Vendido,"650,000"
67-2-1,67,2,1,Vendido,"400,000"
67-2-2,67,2,2,Vendido,"400,000"
67-2-3,67,2,3,Vendido,"400,000"
67-2-5,67,2,5,Vendido,"500,000"
67-2-6,67,2,6,Vendido,"500,000"
67-2-7,67,2,7,Vendido,"510,000"
67-2-8,67,2,8,Vendido,"400,000"
67-3-2,67,3,2,Vendido,"400,000"
67-3-3,67,3,3,Vendido,"400,000"
67-3-4,67,3,4,Vendido,"430,000"
67-3-5,67,3,5,Vendido,"450,000"
67-3-6,67,3,6,Vendido,"430,000"
67-3-7,67,3,7,Vendido,"430,000"
67-3-8,67,3,8,Vendido,"420,000"
67-3-9,67,3,9,Vendido,"400,000"
67-4-3,67,4,3,Vendido,"390,000"
67-4-8,67,4,8,Vendido,"390,000"
67-4-10,67,4,10,Vendido,"13,000,000"
67-5-2,67,5,2,Vendido,"380,000"
67-5-3,67,5,3,Vendido,"380,000"
67-5-6,67,5,6,Vendido,"400,000"
67-5-7,67,5,7,Vendido,"420,000"
67-5-8,67,5,8,Vendido,"380,000"
67-5-9,67,5,9,Vendido,"380,000"
67-6-6,67,6,6,Vendido,"390,000"
67-8-3,67,8,3,Vendido,"340,000"
67-8-4,67,8,4,Vendido,"380,000"
67-8-5,67,8,5,Vendido,"360,000"
67-8-6,67,8,6,Vendido,"360,000"
67-8-7,67,8,7,Vendido,"2,060,000"
67-8-8,67,8,8,Vendido,"320,000"
67-8-9,67,8,9,Vendido,"340,000"
67-9-1,67,9,1,Vendido,"320,000"
67-9-4,67,9,4,Vendido,"350,000"
67-9-6,67,9,6,Vendido,"330,000"
67-9-7,67,9,7,Vendido,"350,000"
67-10-2,67,10,2,Vendido,"300,000"
67-10-3,67,10,3,Vendido,"300,000"
67-10-4,67,10,4,Vendido,"330,000"
67-10-6,67,10,6,Vendido,"310,000"
67-10-7,67,10,7,Vendido,"330,000"
67-10-8,67,10,8,Vendido,"300,000"
67-10-9,67,10,9,Vendido,"300,000"
67-10-10,67,10,10,Vendido,"300,000"
67-11-1,67,11,1,Vendido,"280,000"
67-11-4,67,11,4,Vendido,"300,000"
67-11-5,67,11,5,Vendido,"300,000"
67-11-7,67,11,7,Vendido,"300,000"
67-11-8,67,11,8,Vendido,"280,000"
67-12-5,67,12,5,Vendido,"330,000"
67-12-6,67,12,6,Vendido,"330,000"
67-13-1,67,13,1,Vendido,"260,000"
67-13-3,67,13,3,Vendido,"280,000"
67-13-7,67,13,7,Vendido,"250,000"
67-13-8,67,13,8,Vendido,"300,000"
67-13-9,67,13,9,Vendido,"250,000"
67-14-1,67,14,1,Vendido,"300,000"
67-14-2,67,14,2,Vendido,"280,000"
67-14-5,67,14,5,Vendido,"280,000"
67-14-6,67,14,6,Vendido,"280,000"
67-14-7,67,14,7,Vendido,"280,000"
67-14-9,67,14,9,Vendido,"280,000"
67-14-10,67,14,10,Vendido,"280,000"
67-15-1,67,15,1,Vendido,"350,000"
67-15-2,67,15,2,Vendido,"300,000"
67-15-3,67,15,3,Vendido,"300,000"
67-15-5,67,15,5,Vendido,"300,000"
67-15-6,67,15,6,Vendido,"300,000"
67-15-7,67,15,7,Vendido,"320,000"
67-15-8,67,15,8,Vendido,"330,000"
67-15-9,67,15,9,Vendido,"310,000"
67-15-10,67,15,10,Vendido,"330,000"
67-17-2,67,17,2,Vendido,"350,000"
67-17-3,67,17,3,Vendido,"350,000"
67-18-1,67,18,1,Vendido,"360,000"
67-18-3,67,18,3,Vendido,"360,000"
67-18-4,67,18,4,Vendido,"360,000"
67-19-1,67,19,1,Vendido,"400,000"
67-19-8,67,19,8,Vendido,"400,000"
67-19-9,67,19,9,Vendido,"380,000"
67-19-10,67,19,10,Vendido,"380,000"
67-20-8,67,20,8,Vendido,"420,000"
67-20-9,67,20,9,Vendido,"400,000"
67-21-1,67,21,1,Vendido,"2,646,000"
67-21-2,67,21,2,Vendido,"380,000"
67-21-6,67,21,6,Vendido,"380,000"
67-21-8,67,21,8,Vendido,"420,000"
67-21-9,67,21,9,Vendido,"400,000"
67-22-1,67,22,1,Vendido,"450,000"
67-22-5,67,22,5,Vendido,"430,000"
67-22-6,67,22,6,Vendido,"430,000"
67-22-7,67,22,7,Vendido,"450,000"
67-22-9,67,22,9,Vendido,"430,000"
67-22-10,67,22,10,Vendido,"430,000"
67-23-1,67,23,1,Vendido,"510,000"
67-23-2,67,23,2,Vendido,"510,000"
67-23-3,67,23,3,Vendido,"500,000"
67-23-4,67,23,4,Vendido,"500,000"
67-23-5,67,23,5,Vendido,"500,000"
67-23-6,67,23,6,Vendido,"510,000"
67-23-7,67,23,7,Vendido,"500,000"
67-23-8,67,23,8,Vendido,"500,000"
67-24-1,67,24,1,Vendido,"550,000"
67-24-2,67,24,2,Vendido,"500,000"
67-24-3,67,24,3,Vendido,"500,000"
67-24-8,67,24,8,Vendido,"650,000"
67-24-9,67,24,9,Vendido,"600,000"
67-24-10,67,24,10,Vendido,"610,000"
67-18-2,67,18,2,No disponible para la venta,0
68-3-1,68,3,1,Cancelado,"16,250,000"
68-8-16,68,8,16,Cancelado,"42,250,000"
68-11-18,68,11,18,Cancelado,"24,700,000"
68-11-19,68,11,19,Cancelado,"24,700,000"
68-1-4,68,1,4,Libre (R),"180,000"
68-1-5,68,1,5,Libre (R),"180,000"
68-1-6,68,1,6,Libre (R),"180,000"
68-1-8,68,1,8,Libre (R),"220,000"
68-2-5,68,2,5,Libre (R),"220,000"
68-2-17,68,2,17,Libre (R),"250,000"
68-3-10,68,3,10,Libre (R),"250,000"
68-3-11,68,3,11,Libre (R),"280,000"
68-3-16,68,3,16,Libre (R),"220,000"
68-4-3,68,4,3,Libre (R),"350,000"
68-4-4,68,4,4,Libre (R),"350,000"
68-4-5,68,4,5,Libre (R),"350,000"
68-4-7,68,4,7,Libre (R),"350,000"
68-4-13,68,4,13,Libre (R),"300,000"
68-4-15,68,4,15,Libre (R),"300,000"
68-4-16,68,4,16,Libre (R),"300,000"
68-4-17,68,4,17,Libre (R),"300,000"
68-4-18,68,4,18,Libre (R),"330,000"
68-5-6,68,5,6,Libre (R),"400,000"
68-5-12,68,5,12,Libre (R),"350,000"
68-5-14,68,5,14,Libre (R),"350,000"
68-6-11,68,6,11,Libre (R),"550,000"
68-6-12,68,6,12,Libre (R),"570,000"
68-6-13,68,6,13,Libre (R),"500,000"
68-8-5,68,8,5,Libre (R),"650,000"
68-10-1,68,10,1,Libre (R),"600,000"
68-10-23,68,10,23,Libre (R),"550,000"
68-10-24,68,10,24,Libre (R),"550,000"
68-11-1,68,11,1,Libre (R),"450,000"
68-11-2,68,11,2,Libre (R),"400,000"
68-11-6,68,11,6,Libre (R),"400,000"
68-11-16,68,11,16,Libre (R),"380,000"
68-11-20,68,11,20,Libre (R),"380,000"
68-11-24,68,11,24,Libre (R),"420,000"
68-5-1,68,5,1,Libre,"480,000"
68-5-2,68,5,2,Libre,"400,000"
68-5-3,68,5,3,Libre,"400,000"
68-5-4,68,5,4,Libre,"400,000"
68-5-5,68,5,5,Libre,"400,000"
68-6-1,68,6,1,Libre,"530,000"
68-6-2,68,6,2,Libre,"530,000"
68-6-3,68,6,3,Libre,"530,000"
68-6-4,68,6,4,Libre,"530,000"
68-6-5,68,6,5,Libre,"530,000"
68-6-6,68,6,6,Libre,"530,000"
68-6-7,68,6,7,Libre,"530,000"
68-6-10,68,6,10,Libre,"550,000"
68-6-14,68,6,14,Libre,"500,000"
68-6-15,68,6,15,Libre,"500,000"
68-6-16,68,6,16,Libre,"500,000"
68-6-17,68,6,17,Libre,"500,000"
68-6-18,68,6,18,Libre,"500,000"
68-6-19,68,6,19,Libre,"530,000"
68-7-1,68,7,1,Libre,"750,000"
68-7-2,68,7,2,Libre,"800,000"
68-7-3,68,7,3,Libre,"680,000"
68-7-5,68,7,5,Libre,"650,000"
68-7-6,68,7,6,Libre,"650,000"
68-7-7,68,7,7,Libre,"650,000"
68-7-8,68,7,8,Libre,"650,000"
68-7-9,68,7,9,Libre,"650,000"
68-7-10,68,7,10,Libre,"650,000"
68-7-11,68,7,11,Libre,"700,000"
68-7-12,68,7,12,Libre,"550,000"
68-7-13,68,7,13,Libre,"550,000"
68-7-14,68,7,14,Libre,"550,000"
68-7-15,68,7,15,Libre,"500,000"
68-7-16,68,7,16,Libre,"500,000"
68-7-17,68,7,17,Libre,"500,000"
68-7-18,68,7,18,Libre,"540,000"
68-7-19,68,7,19,Libre,"550,000"
68-8-2,68,8,2,Libre,"800,000"
68-8-3,68,8,3,Libre,"800,000"
68-8-4,68,8,4,Libre,"850,000"
68-8-6,68,8,6,Libre,"650,000"
68-8-7,68,8,7,Libre,"650,000"
68-8-8,68,8,8,Libre,"650,000"
68-8-9,68,8,9,Libre,"650,000"
68-8-10,68,8,10,Libre,"650,000"
68-8-11,68,8,11,Libre,"680,000"
68-8-12,68,8,12,Libre,"680,000"
68-8-13,68,8,13,Libre,"650,000"
68-8-14,68,8,14,Libre,"650,000"
68-8-15,68,8,15,Libre,"650,000"
68-8-17,68,8,17,Libre,"650,000"
68-8-18,68,8,18,Libre,"650,000"
68-8-19,68,8,19,Libre,"700,000"
68-9-3,68,9,3,Libre,"800,000"
68-9-4,68,9,4,Libre,"800,000"
68-9-5,68,9,5,Libre,"990,000"
68-9-6,68,9,6,Libre,"800,000"
68-9-7,68,9,7,Libre,"800,000"
68-9-8,68,9,8,Libre,"600,000"
68-9-9,68,9,9,Libre,"580,000"
68-9-10,68,9,10,Libre,"580,000"
68-9-11,68,9,11,Libre,"580,000"
68-9-12,68,9,12,Libre,"580,000"
68-9-13,68,9,13,Libre,"650,000"
68-10-2,68,10,2,Libre,"550,000"
68-10-3,68,10,3,Libre,"550,000"
68-10-4,68,10,4,Libre,"550,000"
68-10-5,68,10,5,Libre,"550,000"
68-10-6,68,10,6,Libre,"550,000"
68-10-7,68,10,7,Libre,"550,000"
68-10-8,68,10,8,Libre,"550,000"
68-10-9,68,10,9,Libre,"550,000"
68-10-10,68,10,10,Libre,"550,000"
68-10-11,68,10,11,Libre,"550,000"
68-10-12,68,10,12,Libre,"500,000"
68-10-13,68,10,13,Libre,"500,000"
68-10-14,68,10,14,Libre,"500,000"
68-10-15,68,10,15,Libre,"500,000"
68-10-16,68,10,16,Libre,"500,000"
68-10-17,68,10,17,Libre,"500,000"
68-10-18,68,10,18,Libre,"500,000"
68-10-19,68,10,19,Libre,"500,000"
68-10-20,68,10,20,Libre,"500,000"
68-10-21,68,10,21,Libre,"500,000"
68-11-4,68,11,4,Libre,"400,000"
68-11-5,68,11,5,Libre,"400,000"
68-11-7,68,11,7,Libre,"400,000"
68-11-8,68,11,8,Libre,"400,000"
68-11-9,68,11,9,Libre,"400,000"
68-11-10,68,11,10,Libre,"400,000"
68-11-11,68,11,11,Libre,"400,000"
68-11-12,68,11,12,Libre,"380,000"
68-11-13,68,11,13,Libre,"380,000"
68-11-14,68,11,14,Libre,"380,000"
68-12-6,68,12,6,Plaza,0
68-12-7,68,12,7,Plaza,0
68-1-1,68,1,1,Vendido,"250,000"
68-1-2,68,1,2,Vendido,"180,000"
68-1-3,68,1,3,Vendido,"180,000"
68-1-7,68,1,7,Vendido,"180,000"
68-2-1,68,2,1,Vendido,"220,000"
68-2-2,68,2,2,Vendido,"220,000"
68-2-3,68,2,3,Vendido,"200,000"
68-2-4,68,2,4,Vendido,"200,000"
68-2-6,68,2,6,Vendido,"200,000"
68-2-7,68,2,7,Vendido,"180,000"
68-2-8,68,2,8,Vendido,"180,000"
68-2-9,68,2,9,Vendido,"180,000"
68-2-10,68,2,10,Vendido,"200,000"
68-2-11,68,2,11,Vendido,"180,000"
68-2-12,68,2,12,Vendido,"180,000"
68-2-13,68,2,13,Vendido,"200,000"
68-2-14,68,2,14,Vendido,"200,000"
68-2-15,68,2,15,Vendido,"200,000"
68-2-16,68,2,16,Vendido,"200,000"
68-3-2,68,3,2,Vendido,"1,042,000"
68-3-3,68,3,3,Vendido,"250,000"
68-3-4,68,3,4,Vendido,"1,370,000"
68-3-5,68,3,5,Vendido,"250,000"
68-3-6,68,3,6,Vendido,"250,000"
68-3-7,68,3,7,Vendido,"250,000"
68-3-8,68,3,8,Vendido,"270,000"
68-3-9,68,3,9,Vendido,"250,000"
68-3-12,68,3,12,Vendido,"220,000"
68-3-13,68,3,13,Vendido,"220,000"
68-3-14,68,3,14,Vendido,"220,000"
68-3-15,68,3,15,Vendido,"220,000"
68-3-17,68,3,17,Vendido,"380,000"
68-4-1,68,4,1,Vendido,"380,000"
68-4-2,68,4,2,Vendido,"350,000"
68-4-6,68,4,6,Vendido,"350,000"
68-4-8,68,4,8,Vendido,"370,000"
68-4-9,68,4,9,Vendido,"350,000"
68-4-10,68,4,10,Vendido,"350,000"
68-4-11,68,4,11,Vendido,"360,000"
68-4-12,68,4,12,Vendido,"300,000"
68-4-14,68,4,14,Vendido,"300,000"
68-5-7,68,5,7,Vendido,"400,000"
68-5-8,68,5,8,Vendido,"450,000"
68-5-9,68,5,9,Vendido,"420,000"
68-5-10,68,5,10,Vendido,"420,000"
68-5-11,68,5,11,Vendido,"440,000"
68-5-13,68,5,13,Vendido,"350,000"
68-5-15,68,5,15,Vendido,"350,000"
68-5-16,68,5,16,Vendido,"350,000"
68-5-17,68,5,17,Vendido,"350,000"
68-5-18,68,5,18,Vendido,"420,000"
68-6-8,68,6,8,Vendido,"2,871,000"
68-6-9,68,6,9,Vendido,"580,000"
68-7-4,68,7,4,Vendido,"650,000"
68-8-1,68,8,1,Vendido,"850,000"
68-9-1,68,9,1,Vendido,"950,000"
68-9-2,68,9,2,Vendido,"850,000"
68-10-22,68,10,22,Vendido,"580,000"
68-11-3,68,11,3,Vendido,"400,000"
68-11-15,68,11,15,Vendido,"380,000"
68-11-17,68,11,17,Vendido,"380,000"
68-11-21,68,11,21,Vendido,"380,000"
68-11-22,68,11,22,Vendido,"440,000"
68-11-23,68,11,23,Vendido,"420,000"
68-12-1,68,12,1,Vendido,"180,000"
68-12-2,68,12,2,Vendido,"180,000"
68-12-3,68,12,3,Vendido,"180,000"
68-12-4,68,12,4,Vendido,"180,000"
68-12-5,68,12,5,Vendido,"180,000"
68-12-8,68,12,8,Vendido,"400,000"
68-12-9,68,12,9,Vendido,"180,000"
68-13-1,68,13,1,Vendido,"300,000"
68-13-2,68,13,2,Vendido,"200,000"
68-13-3,68,13,3,Vendido,"200,000"
68-13-4,68,13,4,Vendido,"200,000"
68-13-5,68,13,5,Vendido,"180,000"
68-13-6,68,13,6,Vendido,"180,000"
68-13-7,68,13,7,Vendido,"300,000"
69-10-2,69,10,2,Cancelado,"430,000"
69-10-12,69,10,12,Cancelado,"480,000"
69-10-13,69,10,13,Cancelado,"480,000"
69-14-7,69,14,7,Cancelado,"4,000,000"
69-17-6,69,17,6,Cancelado,"3,430,000"
69-17-7,69,17,7,Cancelado,"3,170,000"
69-18-1,69,18,1,Cancelado,"26,000,000"
69-18-13,69,18,13,Cancelado,"3,400,000"
69-20-1,69,20,1,Cancelado,"350,000"
69-20-4,69,20,4,Cancelado,"20,800,000"
69-20-5,69,20,5,Cancelado,"20,480,000"
69-20-11,69,20,11,Cancelado,"330,000"
69-20-12,69,20,12,Cancelado,"330,000"
69-3-5,69,3,5,Reserva de Propietario,0
69-3-6,69,3,6,Reserva de Propietario,"550,000"
69-3-9,69,3,9,Reserva de Propietario,"550,000"
69-3-10,69,3,10,Reserva de Propietario,"580,000"
69-21-1,69,21,1,Reserva de Propietario,0
69-21-2,69,21,2,Reserva de Propietario,0
69-21-3,69,21,3,Reserva de Propietario,0
69-21-4,69,21,4,Reserva de Propietario,0
69-21-5,69,21,5,Reserva de Propietario,0
69-21-6,69,21,6,Reserva de Propietario,0
69-21-7,69,21,7,Reserva de Propietario,0
69-22-1,69,22,1,Reserva de Propietario,0
69-22-2,69,22,2,Reserva de Propietario,0
69-22-3,69,22,3,Reserva de Propietario,0
69-22-4,69,22,4,Reserva de Propietario,0
69-22-5,69,22,5,Reserva de Propietario,0
69-22-6,69,22,6,Reserva de Propietario,0
69-22-7,69,22,7,Reserva de Propietario,0
69-22-8,69,22,8,Reserva de Propietario,0
69-3-14,69,3,14,Libre (R),"600,000"
69-3-15,69,3,15,Libre (R),"550,000"
69-3-16,69,3,16,Libre (R),"550,000"
69-3-17,69,3,17,Libre (R),"550,000"
69-5-12,69,5,12,Libre (R),"450,000"
69-6-12,69,6,12,Libre (R),"600,000"
69-9-1,69,9,1,Libre (R),"370,000"
69-9-13,69,9,13,Libre (R),"400,000"
69-10-3,69,10,3,Libre (R),"430,000"
69-10-4,69,10,4,Libre (R),"430,000"
69-10-5,69,10,5,Libre (R),"430,000"
69-10-7,69,10,7,Libre (R),"430,000"
69-10-8,69,10,8,Libre (R),0
